__time,/fmu/out/vehicle_local_position/ax,/fmu/out/vehicle_local_position/ay,/fmu/out/vehicle_local_position/az,/fmu/out/vehicle_local_position/dead_reckoning,/fmu/out/vehicle_local_position/delta_dist_bottom,/fmu/out/vehicle_local_position/delta_heading,/fmu/out/vehicle_local_position/delta_vxy[0],/fmu/out/vehicle_local_position/delta_vxy[1],/fmu/out/vehicle_local_position/delta_vz,/fmu/out/vehicle_local_position/delta_xy[0],/fmu/out/vehicle_local_position/delta_xy[1],/fmu/out/vehicle_local_position/delta_z,/fmu/out/vehicle_local_position/dist_bottom,/fmu/out/vehicle_local_position/dist_bottom_reset_counter,/fmu/out/vehicle_local_position/dist_bottom_sensor_bitfield,/fmu/out/vehicle_local_position/dist_bottom_valid,/fmu/out/vehicle_local_position/dist_bottom_var,/fmu/out/vehicle_local_position/eph,/fmu/out/vehicle_local_position/epv,/fmu/out/vehicle_local_position/evh,/fmu/out/vehicle_local_position/evv,/fmu/out/vehicle_local_position/heading,/fmu/out/vehicle_local_position/heading_good_for_control,/fmu/out/vehicle_local_position/heading_reset_counter,/fmu/out/vehicle_local_position/heading_var,/fmu/out/vehicle_local_position/ref_alt,/fmu/out/vehicle_local_position/ref_lat,/fmu/out/vehicle_local_position/ref_lon,/fmu/out/vehicle_local_position/ref_timestamp,/fmu/out/vehicle_local_position/tilt_var,/fmu/out/vehicle_local_position/timestamp,/fmu/out/vehicle_local_position/timestamp_sample,/fmu/out/vehicle_local_position/unaided_heading,/fmu/out/vehicle_local_position/v_xy_valid,/fmu/out/vehicle_local_position/v_z_valid,/fmu/out/vehicle_local_position/vx,/fmu/out/vehicle_local_position/vxy_reset_counter,/fmu/out/vehicle_local_position/vy,/fmu/out/vehicle_local_position/vz,/fmu/out/vehicle_local_position/vz_reset_counter,/fmu/out/vehicle_local_position/x,/fmu/out/vehicle_local_position/xy_global,/fmu/out/vehicle_local_position/xy_reset_counter,/fmu/out/vehicle_local_position/xy_valid,/fmu/out/vehicle_local_position/y,/fmu/out/vehicle_local_position/z,/fmu/out/vehicle_local_position/z_deriv,/fmu/out/vehicle_local_position/z_global,/fmu/out/vehicle_local_position/z_reset_counter,/fmu/out/vehicle_local_position/z_valid
1764161914.691246,1.673078418,2.133882761,0.017777549,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112773895,3.000000000,0.000000000,0.000000000,6.238918781,0.151545897,0.166264713,0.092407219,0.054469351,0.008897477,1.000000000,19.000000000,0.000185276,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045862,1764161914497080.000000000,1764161914489080.000000000,-2.589775085,1.000000000,1.000000000,-0.855424821,3.000000000,-1.232288837,-0.015929449,2.000000000,0.128217727,1.000000000,4.000000000,1.000000000,0.302095801,-9.986580849,-0.006545005,1.000000000,3.000000000,1.000000000
1764161914.699907,1.665959120,2.133689165,0.017449724,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112891197,3.000000000,0.000000000,0.000000000,6.240576267,0.151972890,0.166526124,0.092802286,0.054552831,0.008882365,1.000000000,19.000000000,0.000185393,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045907,1764161914505080.000000000,1764161914497080.000000000,-2.589756250,1.000000000,1.000000000,-0.841103315,3.000000000,-1.214455724,-0.015699927,2.000000000,0.122665621,1.000000000,4.000000000,1.000000000,0.293538362,-9.986602783,-0.006305851,1.000000000,3.000000000,1.000000000
1764161914.711534,1.653485179,2.119651794,0.016235279,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112860680,3.000000000,0.000000000,0.000000000,6.243886471,0.151078790,0.166076407,0.092121989,0.054406591,0.008835924,1.000000000,19.000000000,0.000184488,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045809,1764161914521080.000000000,1764161914513080.000000000,-2.589732647,1.000000000,1.000000000,-0.812485456,3.000000000,-1.178870440,-0.015302689,2.000000000,0.112033918,1.000000000,4.000000000,1.000000000,0.276941806,-9.986631393,-0.005879368,1.000000000,3.000000000,1.000000000
1764161914.719837,1.641764879,2.106630087,0.025135463,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112976074,3.000000000,0.000000000,0.000000000,6.245539665,0.151502684,0.166337162,0.092515670,0.054490205,0.008821263,1.000000000,19.000000000,0.000184605,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045854,1764161914529080.000000000,1764161914521080.000000000,-2.589711428,1.000000000,1.000000000,-0.798330963,3.000000000,-1.161250234,-0.015010492,2.000000000,0.106850572,1.000000000,4.000000000,1.000000000,0.268811822,-9.986646652,-0.005576745,1.000000000,3.000000000,1.000000000
1764161914.732550,1.632224917,2.107249975,0.018008051,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113091469,3.000000000,0.000000000,0.000000000,6.247191429,0.151929706,0.166598678,0.092910200,0.054573804,0.008806575,1.000000000,19.000000000,0.000184721,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045899,1764161914537080.000000000,1764161914529080.000000000,-2.589690924,1.000000000,1.000000000,-0.784279168,3.000000000,-1.143646955,-0.014777088,2.000000000,0.101755008,1.000000000,4.000000000,1.000000000,0.260793984,-9.986660957,-0.005335596,1.000000000,3.000000000,1.000000000
1764161914.739835,1.631974697,2.102528334,0.021686310,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113206863,3.000000000,0.000000000,0.000000000,6.248841763,0.152359873,0.166860938,0.093304940,0.054657336,0.008783970,1.000000000,19.000000000,0.000184838,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045944,1764161914545080.000000000,1764161914537080.000000000,-2.589678764,1.000000000,1.000000000,-0.770254970,3.000000000,-1.126102686,-0.014516003,2.000000000,0.096747398,1.000000000,4.000000000,1.000000000,0.252888530,-9.986676216,-0.005069369,1.000000000,3.000000000,1.000000000
1764161914.752299,1.614186525,2.099325657,0.018317251,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112602234,3.000000000,0.000000000,0.000000000,6.252139091,0.151452258,0.166220993,0.092599615,0.054487180,0.008762767,1.000000000,19.000000000,0.000183883,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045845,1764161914561080.000000000,1764161914553080.000000000,-2.589629889,1.000000000,1.000000000,-0.742379904,3.000000000,-1.090989828,-0.013991285,2.000000000,0.087169901,1.000000000,4.000000000,1.000000000,0.237571046,-9.986654282,-0.004487820,1.000000000,3.000000000,1.000000000
1764161914.759900,1.596557140,2.082994461,0.017910728,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112713814,3.000000000,0.000000000,0.000000000,6.253785610,0.151879191,0.166482285,0.092992991,0.054570895,0.008752963,1.000000000,19.000000000,0.000183999,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045890,1764161914569080.000000000,1764161914561080.000000000,-2.589604139,1.000000000,1.000000000,-0.728626251,3.000000000,-1.073606133,-0.013756982,2.000000000,0.082509995,1.000000000,4.000000000,1.000000000,0.230079636,-9.986644745,-0.004230072,1.000000000,3.000000000,1.000000000
1764161914.772238,1.602116466,2.080916405,0.023526603,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112825394,3.000000000,0.000000000,0.000000000,6.255431175,0.152309269,0.166744351,0.093387067,0.054654591,0.008742834,1.000000000,19.000000000,0.000184116,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045936,1764161914577080.000000000,1764161914569080.000000000,-2.589579582,1.000000000,1.000000000,-0.714853466,3.000000000,-1.056259632,-0.013479565,2.000000000,0.077935725,1.000000000,4.000000000,1.000000000,0.222699672,-9.986635208,-0.003932398,1.000000000,3.000000000,1.000000000
1764161914.781007,1.587932229,2.072377443,0.016723292,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112806320,3.000000000,0.000000000,0.000000000,6.257075310,0.150979325,0.166030899,0.092284106,0.054422554,0.008735816,1.000000000,19.000000000,0.000183022,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045793,1764161914585080.000000000,1764161914577080.000000000,-2.589552641,1.000000000,1.000000000,-0.701142430,3.000000000,-1.038949728,-0.013257097,2.000000000,0.073521040,1.000000000,4.000000000,1.000000000,0.215497613,-9.986622810,-0.003688489,1.000000000,3.000000000,1.000000000
1764161914.792552,1.576272845,2.063024044,0.024652572,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.112915993,3.000000000,0.000000000,0.000000000,6.258718014,0.151403010,0.166291565,0.092676111,0.054506443,0.008730084,1.000000000,19.000000000,0.000183138,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045839,1764161914593080.000000000,1764161914585080.000000000,-2.589522600,1.000000000,1.000000000,-0.687550724,3.000000000,-1.021735430,-0.012972923,2.000000000,0.069190532,1.000000000,4.000000000,1.000000000,0.208405733,-9.986611366,-0.003386008,1.000000000,3.000000000,1.000000000
1764161914.800689,1.568964124,2.055988550,0.024262814,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113024712,3.000000000,0.000000000,0.000000000,6.260359764,0.151829839,0.166552961,0.093068585,0.054590274,0.008727022,1.000000000,19.000000000,0.000183254,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045884,1764161914601080.000000000,1764161914593080.000000000,-2.589490652,1.000000000,1.000000000,-0.674042881,3.000000000,-1.004597783,-0.012693570,2.000000000,0.064943805,1.000000000,4.000000000,1.000000000,0.201423809,-9.986598969,-0.003091369,1.000000000,3.000000000,1.000000000
1764161914.812934,1.548647761,2.045523167,0.026682390,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113485336,3.000000000,0.000000000,0.000000000,6.263639927,0.150931284,0.165916100,0.092354245,0.054420061,0.008706766,1.000000000,19.000000000,0.000182256,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045788,1764161914617080.000000000,1764161914609080.000000000,-2.589443684,1.000000000,1.000000000,-0.647258341,3.000000000,-0.970412731,-0.012189520,2.000000000,0.056768723,1.000000000,4.000000000,1.000000000,0.187862605,-9.986591339,-0.002579067,1.000000000,3.000000000,1.000000000
1764161914.820875,1.544522047,2.035324335,0.022220423,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113593102,3.000000000,0.000000000,0.000000000,6.265278339,0.151354894,0.166176543,0.092744842,0.054504044,0.008702375,1.000000000,19.000000000,0.000182372,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045834,1764161914625080.000000000,1764161914617080.000000000,-2.589413404,1.000000000,1.000000000,-0.633948207,3.000000000,-0.953443825,-0.011932477,2.000000000,0.052838936,1.000000000,4.000000000,1.000000000,0.181281805,-9.986588478,-0.002322705,1.000000000,3.000000000,1.000000000
1764161914.833819,1.516006827,2.017041445,0.020711215,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.113805771,3.000000000,0.000000000,0.000000000,6.268551350,0.152211592,0.166699722,0.093527451,0.054671895,0.008701718,1.000000000,19.000000000,0.000182603,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045924,1764161914641080.000000000,1764161914633080.000000000,-2.589347124,1.000000000,1.000000000,-0.607741833,3.000000000,-0.919813633,-0.011390383,2.000000000,0.045223933,1.000000000,4.000000000,1.000000000,0.168445587,-9.986582756,-0.001789042,1.000000000,3.000000000,1.000000000
1764161914.840878,1.511715770,2.010372400,0.020624602,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114160538,3.000000000,0.000000000,0.000000000,6.270186424,0.150884375,0.165987000,0.092415333,0.054439485,0.008693936,1.000000000,19.000000000,0.000181471,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045785,1764161914649080.000000000,1764161914641080.000000000,-2.589322805,1.000000000,1.000000000,-0.594696343,3.000000000,-0.903037786,-0.011151730,2.000000000,0.041605476,1.000000000,4.000000000,1.000000000,0.162270144,-9.986588478,-0.001566101,1.000000000,3.000000000,1.000000000
1764161914.853331,1.507726789,1.996986866,0.025004147,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114263535,3.000000000,0.000000000,0.000000000,6.271820545,0.151307896,0.166247547,0.092804171,0.054523524,0.008693865,1.000000000,19.000000000,0.000181586,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045830,1764161914657080.000000000,1764161914649080.000000000,-2.589289904,1.000000000,1.000000000,-0.581707418,3.000000000,-0.886388779,-0.010879394,2.000000000,0.038066968,1.000000000,4.000000000,1.000000000,0.156201437,-9.986594200,-0.001311318,1.000000000,3.000000000,1.000000000
1764161914.861425,1.490077376,1.989272475,0.024507286,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114365578,3.000000000,0.000000000,0.000000000,6.273453236,0.151734591,0.166508853,0.093193449,0.054607492,0.008696681,1.000000000,19.000000000,0.000181702,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045876,1764161914665080.000000000,1764161914657080.000000000,-2.589255095,1.000000000,1.000000000,-0.568883836,3.000000000,-0.869820774,-0.010612368,2.000000000,0.034607813,1.000000000,4.000000000,1.000000000,0.150239334,-9.986598969,-0.001063626,1.000000000,3.000000000,1.000000000
1764161914.873485,1.482528925,1.980202198,0.020177102,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114326477,3.000000000,0.000000000,0.000000000,6.275084972,0.152164459,0.166583627,0.093582861,0.054669295,0.008705007,1.000000000,19.000000000,0.000181817,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045921,1764161914673080.000000000,1764161914665080.000000000,-2.589215517,1.000000000,1.000000000,-0.556144118,3.000000000,-0.853344023,-0.010380420,2.000000000,0.031227464,1.000000000,4.000000000,1.000000000,0.144383565,-9.986598969,-0.000848162,1.000000000,3.000000000,1.000000000
1764161914.882238,1.477401257,1.976414919,0.019113531,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114641190,3.000000000,0.000000000,0.000000000,6.276715755,0.150838569,0.165872753,0.092465982,0.054436952,0.008713289,1.000000000,19.000000000,0.000180671,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045784,1764161914681080.000000000,1764161914673080.000000000,-2.589177132,1.000000000,1.000000000,-0.543402016,3.000000000,-0.836840749,-0.010158897,2.000000000,0.027988741,1.000000000,4.000000000,1.000000000,0.138726443,-9.986605644,-0.000651892,1.000000000,3.000000000,1.000000000
1764161914.893550,1.451200962,1.963019729,0.027598811,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114835739,3.000000000,0.000000000,0.000000000,6.279974461,0.151688635,0.166394234,0.093239680,0.054605007,0.008716521,1.000000000,19.000000000,0.000180900,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045874,1764161914697080.000000000,1764161914689080.000000000,-2.589113712,1.000000000,1.000000000,-0.518309772,3.000000000,-0.804079533,-0.009629761,2.000000000,0.021743311,1.000000000,4.000000000,1.000000000,0.127726823,-9.986618996,-0.000177738,1.000000000,3.000000000,1.000000000
1764161914.901856,1.436508179,1.944575906,0.021123325,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114930153,3.000000000,0.000000000,0.000000000,6.281602383,0.152118430,0.166656107,0.093626887,0.054688927,0.008719922,1.000000000,19.000000000,0.000181015,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045920,1764161914705080.000000000,1764161914697080.000000000,-2.589081526,1.000000000,1.000000000,-0.505965173,3.000000000,-0.787888408,-0.009395802,2.000000000,0.018735442,1.000000000,4.000000000,1.000000000,0.122383974,-9.986624718,0.000026623,1.000000000,3.000000000,1.000000000
1764161914.914048,1.415661216,1.939228177,0.020504462,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114919662,3.000000000,0.000000000,0.000000000,6.283229351,0.150793836,0.165944085,0.092506610,0.054456081,0.008723425,1.000000000,19.000000000,0.000179857,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045784,1764161914713080.000000000,1764161914705080.000000000,-2.589050531,1.000000000,1.000000000,-0.493751377,3.000000000,-0.771700680,-0.009164277,2.000000000,0.015857827,1.000000000,4.000000000,1.000000000,0.117216870,-9.986626625,0.000230883,1.000000000,3.000000000,1.000000000
1764161914.921890,1.413889408,1.922991633,0.025164334,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115010262,3.000000000,0.000000000,0.000000000,6.284855366,0.151217207,0.166204542,0.092891045,0.054540113,0.008726473,1.000000000,19.000000000,0.000179971,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045830,1764161914721080.000000000,1764161914713080.000000000,-2.589019299,1.000000000,1.000000000,-0.481574982,3.000000000,-0.755661964,-0.008896700,2.000000000,0.013054468,1.000000000,4.000000000,1.000000000,0.112152614,-9.986628532,0.000469794,1.000000000,3.000000000,1.000000000
1764161914.934329,1.391532063,1.899535894,0.027746892,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114869118,3.000000000,0.000000000,0.000000000,6.288105488,0.152073488,0.166541189,0.093661092,0.054686192,0.008741396,1.000000000,19.000000000,0.000180200,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045920,1764161914737080.000000000,1764161914729080.000000000,-2.588951111,1.000000000,1.000000000,-0.457572132,3.000000000,-0.723945320,-0.008311539,2.000000000,0.007669465,1.000000000,4.000000000,1.000000000,0.102330014,-9.986609459,0.001013980,1.000000000,3.000000000,1.000000000
1764161914.941916,1.384340405,1.891328812,0.025578773,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114805222,3.000000000,0.000000000,0.000000000,6.289729118,0.150750130,0.165830985,0.092536435,0.054453358,0.008744172,1.000000000,19.000000000,0.000179032,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045787,1764161914745080.000000000,1764161914737080.000000000,-2.588922977,1.000000000,1.000000000,-0.445659339,3.000000000,-0.708158076,-0.008041141,2.000000000,0.005120375,1.000000000,4.000000000,1.000000000,0.097640693,-9.986594200,0.001266344,1.000000000,3.000000000,1.000000000
1764161914.954420,1.353108406,1.870120525,0.036351379,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.114971161,3.000000000,0.000000000,0.000000000,6.292973995,0.151599929,0.166352317,0.093301110,0.054621428,0.008753489,1.000000000,19.000000000,0.000179260,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045878,1764161914761080.000000000,1764161914753080.000000000,-2.588864803,1.000000000,1.000000000,-0.422341257,3.000000000,-0.676967323,-0.007389259,2.000000000,0.000237720,1.000000000,4.000000000,1.000000000,0.088561766,-9.986562729,0.001877059,1.000000000,3.000000000,1.000000000
1764161914.962692,1.338299751,1.855093598,0.022821592,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115052223,3.000000000,0.000000000,0.000000000,6.294595242,0.152029604,0.166614115,0.093683466,0.054705333,0.008756452,1.000000000,19.000000000,0.000179374,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045923,1764161914769080.000000000,1764161914761080.000000000,-2.588838816,1.000000000,1.000000000,-0.410861254,3.000000000,-0.661524117,-0.007144513,2.000000000,-0.002096928,1.000000000,4.000000000,1.000000000,0.084171854,-9.986545563,0.002098787,1.000000000,3.000000000,1.000000000
1764161914.974617,1.326149225,1.837767124,0.022845807,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115511894,3.000000000,0.000000000,0.000000000,6.296215534,0.150707468,0.165902749,0.092555419,0.054471914,0.008753764,1.000000000,19.000000000,0.000178200,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045791,1764161914777080.000000000,1764161914769080.000000000,-2.588819265,1.000000000,1.000000000,-0.399439365,3.000000000,-0.646195352,-0.006906062,2.000000000,-0.004308210,1.000000000,4.000000000,1.000000000,0.079937465,-9.986540794,0.002299984,1.000000000,3.000000000,1.000000000
1764161914.982962,1.305310726,1.821418405,0.022305174,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115590096,3.000000000,0.000000000,0.000000000,6.297835350,0.151130706,0.166163146,0.092934690,0.054555912,0.008754442,1.000000000,19.000000000,0.000178314,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045836,1764161914785080.000000000,1764161914777080.000000000,-2.588795185,1.000000000,1.000000000,-0.388205618,3.000000000,-0.631015062,-0.006672892,2.000000000,-0.006450635,1.000000000,4.000000000,1.000000000,0.075800367,-9.986536026,0.002494873,1.000000000,3.000000000,1.000000000
1764161914.994730,1.302189469,1.806414366,0.032708976,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115665436,3.000000000,0.000000000,0.000000000,6.299454212,0.151557133,0.166238174,0.093314141,0.054617941,0.008759717,1.000000000,19.000000000,0.000178428,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045882,1764161914793080.000000000,1764161914785080.000000000,-2.588767290,1.000000000,1.000000000,-0.377017736,3.000000000,-0.615971982,-0.006357428,2.000000000,-0.008524749,1.000000000,4.000000000,1.000000000,0.071760073,-9.986529350,0.002771108,1.000000000,3.000000000,1.000000000
1764161915.003104,1.288149357,1.793262243,0.033381391,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.115740776,3.000000000,0.000000000,0.000000000,6.301072598,0.151986733,0.166499794,0.093693808,0.054701809,0.008768809,1.000000000,19.000000000,0.000178541,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045927,1764161914801080.000000000,1764161914793080.000000000,-2.588736534,1.000000000,1.000000000,-0.365962565,3.000000000,-0.601050794,-0.006037520,2.000000000,-0.010530860,1.000000000,4.000000000,1.000000000,0.067815952,-9.986522675,0.003050831,1.000000000,3.000000000,1.000000000
1764161915.015375,1.260995507,1.768127441,0.030703375,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.116342545,3.000000000,0.000000000,0.000000000,6.304306984,0.151080772,0.166048139,0.092922442,0.054550279,0.008791671,1.000000000,19.000000000,0.000177457,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045840,1764161914817080.000000000,1764161914809080.000000000,-2.588673115,1.000000000,1.000000000,-0.344175160,3.000000000,-0.571525216,-0.005429043,2.000000000,-0.014299737,1.000000000,4.000000000,1.000000000,0.060260925,-9.986518860,0.003560880,1.000000000,3.000000000,1.000000000
1764161915.023209,1.247751951,1.754604697,0.034024004,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.116415024,3.000000000,0.000000000,0.000000000,6.305922985,0.151507005,0.166309088,0.093299031,0.054634150,0.008789183,1.000000000,19.000000000,0.000177570,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045886,1764161914825080.000000000,1764161914817080.000000000,-2.588654757,1.000000000,1.000000000,-0.333455503,3.000000000,-0.556930244,-0.005114377,2.000000000,-0.016064214,1.000000000,4.000000000,1.000000000,0.056648280,-9.986521721,0.003817904,1.000000000,3.000000000,1.000000000
1764161915.035710,1.221900225,1.724545717,0.030500347,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.116555214,3.000000000,0.000000000,0.000000000,6.309153557,0.152369037,0.166833282,0.094052613,0.054801680,0.008797965,1.000000000,19.000000000,0.000177797,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045977,1764161914841080.000000000,1764161914833080.000000000,-2.588606596,1.000000000,1.000000000,-0.312415034,3.000000000,-0.528141081,-0.004556984,2.000000000,-0.019399520,1.000000000,4.000000000,1.000000000,0.049703065,-9.986524582,0.004259208,1.000000000,3.000000000,1.000000000
1764161915.043145,1.206979871,1.709170103,0.025387386,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.117465019,3.000000000,0.000000000,0.000000000,6.310768127,0.151031941,0.165933028,0.092899889,0.054544132,0.008798472,1.000000000,19.000000000,0.000176600,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045846,1764161914849080.000000000,1764161914841080.000000000,-2.588587523,1.000000000,1.000000000,-0.302049071,3.000000000,-0.513936400,-0.004325774,2.000000000,-0.020945136,1.000000000,4.000000000,1.000000000,0.046397451,-9.986550331,0.004403856,1.000000000,3.000000000,1.000000000
1764161915.055501,1.195462704,1.689298511,0.028888227,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.117533684,3.000000000,0.000000000,0.000000000,6.312381744,0.151457980,0.166193798,0.093273304,0.054627929,0.008791109,1.000000000,19.000000000,0.000176713,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045891,1764161914857080.000000000,1764161914849080.000000000,-2.588575840,1.000000000,1.000000000,-0.291794091,3.000000000,-0.499905676,-0.004066817,2.000000000,-0.022428090,1.000000000,4.000000000,1.000000000,0.043182816,-9.986575127,0.004577029,1.000000000,3.000000000,1.000000000
1764161915.063832,1.182955861,1.673526287,0.036150213,0.000000000,-0.251264662,-0.285143584,-0.008502826,-0.010987740,0.006643715,0.004897114,-0.009492125,-0.251264662,10.117601395,3.000000000,0.000000000,0.000000000,6.313994884,0.151887223,0.166455314,0.093646586,0.054711599,0.008798491,1.000000000,19.000000000,0.000176826,0.251355231,47.397971131,8.546163744,4148000.000000000,0.000045937,1764161914865080.000000000,1764161914857080.000000000,-2.588550329,1.000000000,1.000000000,-0.281657577,3.000000000,-0.486015677,-0.003750031,2.000000000,-0.023848899,1.000000000,4.000000000,1.000000000,0.040058356,-9.986597061,0.004808785,1.000000000,3.000000000,1.000000000
